transaction_id,goal_id
647620,
676374,
644169,
651681,
667843,
670985,
728312,
710226,
667877,
720823,
670983,
667894,
670067,
667839,
728181,
693435,
678429,
727348,
709854,
711753,
711693,
718058,
670984,
700577,
700654,
667887,
667842,
670064,
667886,
670988,
667891,
718032,
718030,
667880,
719308,
667888,
728314,
670973,
670065,
670982,
667892,
710558,
726536,
667900,
670054,
670997,
710215,
697324,
711436,
710576,
727055,
718053,
667874,
667873,
670989,
667870,
712194,
667838,
670975,
670063,
670066,
667893,
711694,
711863,
710217,
667898,
667897,
670073,
670972,
670974,
667836,
670060,
667830,
727213,
718742,
647621,
670174,
667989,
710450,
719071,
711969,
667881,
710613,
667840,
667841,
670976,
711865,
718848,
694534,
709041,
717530,
718680,
670969,
700950,
687546,
728823,
727154,
727534,
718619,
728270,
720608,
718133,
718213,
720775,
727461,
726977,
728155,
726970,
726372,
720136,
719242,
727598,
720492,
727049,
728157,
727005,
719672,
719674,
720478,
709337,
711299,
520761,200118.0
726617,3082586.0
556261,225284.0
556837,225285.0
575767,244392.0
632526,2301235.0
520931,200122.0
556893,225286.0
598463,259980.0
491543,164077.0
502261,179868.0
491542,164076.0
575766,244391.0
598458,259975.0
496515,172169.0
496537,172191.0
598495,260245.0
598488,260238.0
598456,259973.0
470916,144757.0
502257,179864.0
598461,259978.0
598468,259985.0
545403,212369.0
598459,259976.0
598457,259974.0
635589,3073939.0
496498,172152.0
496481,172135.0
496471,172125.0
720497,
710447,
626971,
710223,
627696,
679105,
644975,
667884,
665752,
727326,
667837,
667828,
710207,
667831,
697451,
667835,
667885,
667872,
675463,
675465,
728792,
727331,
719353,
676594,
670981,
728466,
709342,
673461,
726638,
670425,2992714.0
598460,259977.0
598462,259979.0
598464,259981.0
598465,259982.0
598467,259984.0
598469,259986.0
667003,2870377.0
496508,172162.0
709923,
578894,
668041,
667878,
670991,
667844,
667889,
667890,
673460,
711718,
726866,
598455,259972.0
598492,260242.0
598453,259970.0
719066,3081519.0
496488,172142.0
667899,
670996,
670048,
667820,
670993,
667911,
670053,
633181,2303783.0
673917,
667847,
670986,
670068,
666739,
720088,
712044,3080732.0
667002,2870376.0
687784,3078780.0
712068,3080737.0
712071,3080739.0
674667,
646258,
667829,
667848,
667871,
700407,
667827,
667826,
646609,2506146.0
667825,
712064,3080735.0
633353,2304559.0
712074,3080741.0
687785,3078781.0
687786,3078782.0
598454,259971.0
496469,172123.0
712043,3080731.0
720407,3082075.0
628330,
671534,
635159,
646662,
667437,2897539.0
712045,3080733.0
575768,244393.0
666795,2861354.0
562822,
719050,
671653,3042177.0
673819,3070598.0
575769,244394.0
665810,2798768.0
687787,3078783.0
647172,2525196.0
652057,2760520.0
648315,2577405.0
651207,2722664.0
650055,2673629.0
475139,149286.0
667821,
667904,
670058,
628376,
646256,
648982,
687494,3078735.0
649630,2639426.0
555833,224184.0
670049,
628958,
649804,
647034,2514303.0
670951,
719329,3081635.0
674481,3077036.0
631938,2298686.0
649313,
668667,2961625.0
712096,
712104,
712102,
712100,
712098,
720406,3082074.0
673955,3073759.0
673851,3070610.0
673693,3067453.0
670423,2992712.0
685942,
711669,
719192,3081614.0
649345,2623269.0
666272,
676771,
711253,
700239,
685966,
685912,
679730,3077699.0
674088,
619584,
710365,3080144.0
670393,2992706.0
668035,2921828.0
668729,2961634.0
686122,
608976,266615.0
608977,266616.0
608978,266617.0
608982,266621.0
608979,266618.0
608166,265744.0
673956,3073760.0
678568,3077660.0
634548,2307850.0
634569,2307871.0
633437,2304702.0
679793,
686066,3078563.0
651365,2731337.0
450285,120376.0
635632,2310797.0
673950,3073754.0
674815,3077177.0
577388,
684613,
631193,2296028.0
632737,2302129.0
645568,2460235.0
649368,2625187.0
648377,2580177.0
649271,2622344.0
579541,248198.0
632739,2302131.0
634566,2307868.0
634567,2307869.0
645562,2460229.0
649393,2625212.0
649270,2622343.0
631942,2298690.0
649379,2625198.0
635838,2312260.0
645563,2460230.0
649374,2625193.0
649373,2625192.0
649378,2625197.0
579540,248197.0
632735,2302127.0
674786,3077152.0
649367,2625186.0
649364,2625183.0
645569,2460236.0
645567,2460234.0
649381,2625200.0
649380,2625199.0
649416,2625235.0
685922,
686001,
685945,
645565,2460232.0
645564,2460231.0
649383,2625202.0
634568,2307870.0
579542,248199.0
637575,2318573.0
645560,2460227.0
627949,2283221.0
635836,2312258.0
649397,2625216.0
649405,2625224.0
645559,2460226.0
649400,2625219.0
648379,2580179.0
649398,2625217.0
645609,3073905.0
648391,2580191.0
649391,2625210.0
458748,128944.0
649425,2625244.0
633606,2304994.0
649375,2625194.0
555905,224256.0
649388,2625207.0
492620,165890.0
648030,2560813.0
555887,224238.0
555892,224244.0
555870,224221.0
555879,224230.0
555869,224220.0
635508,3073929.0
555827,224178.0
555820,224171.0
555823,224174.0
555816,224167.0
555812,224163.0
555815,224166.0
648006,2560789.0
649250,2622325.0
628982,2286260.0
648378,2580178.0
649253,2622328.0
649396,2625215.0
649412,2625231.0
648388,2580188.0
649392,2625211.0
649387,2625206.0
555843,224194.0
555841,224192.0
555837,224188.0
649377,2625196.0
413091,94171.0
413090,94170.0
648375,2580175.0
649928,2659376.0
555859,224211.0
555851,224203.0
555855,224206.0
667665,
685993,
685990,
680122,3077774.0
683375,3078122.0
648376,2580176.0
649362,2625181.0
555901,224252.0
648385,2580185.0
649358,2624689.0
651910,2754666.0
666574,2846383.0
647304,2533353.0
649366,2625185.0
629710,2289799.0
648386,2580186.0
463165,137270.0
648048,2561230.0
649343,2623267.0
649262,2622335.0
649408,2625227.0
649414,2625233.0
645546,2460213.0
557564,226047.0
557560,226044.0
557576,226059.0
557578,226061.0
629499,2289075.0
637564,2318566.0
645556,2460223.0
632742,2302234.0
412581,93696.0
404613,89143.0
649418,2625237.0
632705,
632379,
649129,
685925,
673630,3064291.0
712291,
720826,
629498,2289074.0
426577,105192.0
555829,224180.0
182205,9756.0
649257,2622332.0
673505,3054895.0
431828,107310.0
631190,2296025.0
688150,3078855.0
649419,2625238.0
728204,3083215.0
634558,2307860.0
644353,2407569.0
666452,
647137,2522464.0
648836,2599755.0
667604,2903618.0
710553,
648383,2580183.0
554298,220966.0
649426,2625245.0
511684,189452.0
626294,276682.0
673957,3073761.0
649421,2625240.0
631943,2298691.0
649264,2622337.0
555906,224257.0
648237,2571847.0
685980,
648650,
630164,2292550.0
676492,3077466.0
686132,
665675,
555909,224260.0
555819,224170.0
555811,224162.0
649359,2624695.0
648052,2561571.0
631186,2296021.0
631939,2298687.0
555838,224189.0
648031,2560814.0
649422,2625241.0
608981,266620.0
575353,
462367,
645763,2462929.0
651594,2740083.0
686028,
606904,263508.0
649410,2625229.0
555873,224223.0
649409,2625228.0
633004,2303081.0
628983,2286261.0
648381,2580181.0
718856,3081396.0
647431,2541048.0
649272,2622345.0
666809,
719138,3081580.0
631940,2298688.0
684907,3078461.0
630115,2292437.0
501211,177019.0
633599,2304886.0
687759,3078773.0
629359,2288253.0
555881,224232.0
631185,2296020.0
635826,2312248.0
673974,3073767.0
449721,119538.0
673459,
645578,2460245.0
647291,2533349.0
711483,3080416.0
685088,3078501.0
647590,2544314.0
704427,
647433,2541526.0
649369,2625188.0
555911,224262.0
631933,2298681.0
649406,2625225.0
649385,2625204.0
555891,224242.0
634538,2307739.0
649407,2625226.0
627947,2283219.0
631686,2297700.0
631189,2296024.0
720379,
685976,
234197,25755.0
555825,224176.0
627384,2280296.0
554293,220961.0
670825,3002028.0
632249,2299927.0
520011,
520030,
555852,224202.0
634559,2307861.0
699981,3079669.0
649365,2625184.0
634752,
627908,2283101.0
669286,2989342.0
467530,141297.0
555899,224250.0
608975,266614.0
646762,
673458,
688340,3078904.0
631188,2296023.0
608980,266619.0
630413,2293936.0
646226,2484494.0
634560,2307862.0
557565,226048.0
667111,2873412.0
630116,2292438.0
630117,2292439.0
645557,2460224.0
554296,220964.0
632722,2302125.0
700336,
695878,3079156.0
665888,2801733.0
666443,2840400.0
665788,2795815.0
673850,3070609.0
628981,2286243.0
720779,3082280.0
649403,2625222.0
685928,
673457,
720021,
649395,2625214.0
649394,2625213.0
670034,
585932,
633673,2305316.0
645561,2460228.0
645608,3073907.0
648044,2561060.0
627387,2280299.0
629940,
670042,
673453,
673454,
673456,
673455,
720491,
645545,2460212.0
633899,2305764.0
666684,2855344.0
628984,2286262.0
645566,2460233.0
648035,2560818.0
649266,2622339.0
648037,2560820.0
631944,2298692.0
632726,2302126.0
649390,2625209.0
649386,2625205.0
447258,115875.0
562815,235449.0
555895,224246.0
555903,224254.0
555888,224239.0
674914,3077190.0
696394,3079339.0
726702,3082643.0
672038,3051666.0
636899,2316695.0
555875,224226.0
649263,2622336.0
626290,276678.0
562826,235451.0
648019,2560802.0
413088,94168.0
649420,2625239.0
555834,224185.0
555845,224196.0
648007,2560790.0
648008,2560791.0
649255,2622330.0
413089,94169.0
649968,2662228.0
688676,3078980.0
684133,3078287.0
649371,2625190.0
555848,224199.0
555847,224198.0
555867,224218.0
555856,224207.0
711200,
688200,3078862.0
575538,
688151,3078856.0
668461,2949321.0
669033,2983119.0
650769,2699572.0
685968,
648009,2560792.0
648032,2560815.0
648011,2560794.0
649402,2625221.0
645550,2460217.0
648003,2560786.0
648389,2580189.0
631937,2298685.0
463164,137269.0
610205,267042.0
668340,2946236.0
645552,2460219.0
588872,255606.0
652104,2763447.0
649376,2625195.0
631477,
718984,
637625,2318789.0
649122,2616641.0
649532,2636558.0
686026,
637574,2318572.0
557574,226057.0
557569,226052.0
668728,2961633.0
635815,2312052.0
637563,2318565.0
608167,265745.0
608986,266625.0
649411,2625230.0
645558,2460225.0
510559,186344.0
577102,246045.0
470591,144201.0
424503,103359.0
719662,
491522,163634.0
649404,2625223.0
649254,2622329.0
610206,267043.0
630446,2294056.0
668716,
310091,49086.0
648380,2580180.0
666132,2819520.0
627381,2280293.0
678602,3077671.0
686544,3078581.0
648267,2574622.0
647853,2555261.0
647965,2560776.0
645551,2460218.0
555085,222974.0
649417,2625236.0
628261,
634563,2307865.0
635830,2312252.0
638134,
686042,
645585,2460253.0
645555,2460222.0
711325,3080376.0
627948,2283220.0
668065,2924868.0
649424,2625243.0
728711,
728712,
728710,
728714,
728709,
649361,2624942.0
627421,2280310.0
626292,276680.0
647820,2552512.0
310090,49083.0
637063,2317689.0
555897,224248.0
637565,2318567.0
722779,
720291,
720289,
720284,
720286,
720282,
579544,248201.0
615749,269562.0
683685,3078188.0
685978,
686047,
724768,
668820,2967758.0
695674,3079082.0
686131,
554726,221955.0
608983,266622.0
635835,2312257.0
575540,
711220,
635833,2312255.0
635828,2312250.0
627379,2280292.0
628979,2286160.0
633898,2305763.0
634557,2307859.0
673973,3073766.0
631935,2298683.0
688149,3078854.0
648040,2560823.0
648374,2580174.0
710114,
710540,
669413,2989469.0
632736,2302128.0
606903,263507.0
634570,2307872.0
637637,2318793.0
570670,
578880,
651521,2737174.0
703872,
570672,
570676,
570677,
570686,
575350,
689676,
644234,
622864,
628181,
629181,
646622,
649451,
669490,
635004,
629161,
670152,
651308,
650852,
666982,
688721,
666322,
629072,
670160,
606910,
558784,
627878,
627874,
643478,
627592,
627590,
627529,
627050,
627880,
627509,
651277,
597799,
608128,
644853,
643971,
629577,
652209,
627072,
627149,
667316,
683007,
627152,
695659,
652152,
631346,
630529,
629566,
646009,
630065,
631826,
578026,
624823,
628068,
632657,
631797,
605812,
630683,
633274,
627407,
627158,
627404,
627236,
630653,
637050,
634113,
635024,
618014,
626899,
647215,
624825,
628854,
588203,
634726,
674766,
632321,
632486,
632893,
665958,
693500,
520031,
575035,
651440,
634719,
632677,
699862,
632679,
632678,
634720,
698926,3079500.0
667790,
447256,115873.0
669323,2989379.0
637562,2318564.0
711324,3080375.0
634561,2307863.0
424770,103371.0
475138,149285.0
649401,2625220.0
727227,
637573,2318571.0
649370,2625189.0
648022,2560805.0
685988,
632369,2300668.0
643817,
461943,134300.0
627946,2283218.0
554294,220962.0
634525,2307733.0
674081,
520017,
520039,
520023,
520025,
520037,
520053,
520038,
520033,
520012,
520032,
520035,
520036,
520022,
520014,
520019,
520024,
520052,
520018,
520051,
520028,
520013,
520054,
520034,
520016,
520029,
520040,
726958,3082884.0
726957,3082883.0
667931,2909700.0
633331,2304450.0
647385,2538803.0
710013,3079996.0
579539,248196.0
699094,3079568.0
671596,
685920,
673452,
631605,2297467.0
632247,2299826.0
424502,103358.0
635556,3073933.0
711857,
682648,3078001.0
649256,2622331.0
645090,2444244.0
225919,23126.0
214041,19902.0
726673,
575012,243088.0
696340,3079314.0
685936,
649443,
629028,
666743,
670299,2992652.0
472430,147859.0
646402,2497995.0
447257,115874.0
627465,2280751.0
627382,2280294.0
637167,2318349.0
682662,3078005.0
649269,2622342.0
637561,2318563.0
629875,
684572,
718695,
689581,3078984.0
669308,2989364.0
636938,2316903.0
648018,2560801.0
696337,3079311.0
650767,2699570.0
719078,
719077,
383193,78354.0
696339,3079313.0
491523,163635.0
628980,2286161.0
634564,2307866.0
638198,2319773.0
673451,
673972,3073765.0
644084,2389376.0
665663,
635832,2312254.0
586337,253237.0
649384,2625203.0
472429,147858.0
727352,3083048.0
710551,
696002,3079163.0
627297,2280102.0
696342,3079316.0
630574,2294688.0
650265,2682228.0
608165,265743.0
629500,2289076.0
678601,3077670.0
711369,
677028,3077601.0
682066,3077877.0
166492,6297.0
696334,3079308.0
467531,141298.0
630269,2293067.0
630267,2293065.0
630270,2293068.0
630273,2293071.0
630272,2293070.0
626288,276676.0
500950,177018.0
501212,177020.0
684531,3078393.0
685853,
671825,
520041,
646661,
670937,
244640,
669258,2989314.0
461942,134299.0
631191,2296026.0
633594,2304881.0
630098,2292430.0
630103,2292435.0
627847,2282834.0
627846,2282833.0
627841,2282828.0
627844,2282831.0
627842,2282829.0
635597,3073962.0
644277,2402361.0
669359,2989415.0
648017,2560800.0
696345,3079319.0
673450,
707556,
630024,2291735.0
630018,2291729.0
630023,2291734.0
630021,2291732.0
630019,2291730.0
635609,3073965.0
648382,2580182.0
648002,2560785.0
630012,2291723.0
630314,2293394.0
630309,2293389.0
630310,2293390.0
630311,2293391.0
630312,2293392.0
630307,2293387.0
645586,2460254.0
630323,2293494.0
630305,2293385.0
643777,2366072.0
580541,
709283,3079884.0
718191,3081189.0
726773,3082734.0
673449,
727158,3082937.0
645584,2460252.0
645544,2460211.0
645547,2460214.0
683881,3078222.0
434769,108580.0
413092,94172.0
674151,3076926.0
649382,2625201.0
669593,2992577.0
649372,2625191.0
682658,3078003.0
670533,2992759.0
555863,224214.0
634651,
674231,3076963.0
520050,
520102,
520026,
686045,
682065,3077876.0
706361,
673448,
645554,2460221.0
668463,2949323.0
693467,3079043.0
626954,2277948.0
632740,2302132.0
671309,3023548.0
668299,2943162.0
666685,2855345.0
686019,
648834,2599753.0
709873,3079915.0
647033,2514302.0
649363,2625182.0
711722,3080524.0
220118,21720.0
579543,248200.0
651414,2734254.0
649479,2630897.0
647910,2558009.0
650054,2673628.0
651051,2716866.0
652105,2763448.0
650056,2673630.0
453545,124799.0
719615,3081749.0
650579,2693780.0
629501,2289077.0
557561,226043.0
557572,226055.0
645839,2465638.0
699984,3079672.0
631192,2296027.0
646489,2500719.0
644534,2420605.0
666056,2816540.0
644533,2420604.0
646488,2500718.0
643321,2334359.0
633470,
710473,
644536,2420607.0
646491,2500721.0
635698,2311210.0
643324,2334362.0
668822,2967760.0
671691,3045292.0
671103,3011246.0
671561,3032883.0
669595,2992579.0
670102,2992634.0
674419,3077029.0
646490,2500720.0
644531,2420602.0
643323,2334361.0
666176,2822506.0
712083,3080749.0
666867,2864361.0
630364,2293912.0
631932,2298680.0
608984,266623.0
696349,3079323.0
684649,3078404.0
627055,
636766,2315718.0
703062,
636767,2315719.0
671455,3026672.0
415174,96091.0
509876,184761.0
635579,3073934.0
555883,224234.0
342019,57749.0
649413,2625232.0
649415,2625234.0
666503,
575537,
674814,3077176.0
637568,2318568.0
684155,
631194,2296029.0
630370,2293918.0
669310,2989366.0
669335,2989391.0
340212,56671.0
634555,2307857.0
634105,2306557.0
648515,2583014.0
648514,2583013.0
648517,2583016.0
719467,
648516,2583015.0
717756,3081018.0
711328,3080379.0
719195,3081617.0
630368,2293916.0
648390,2580190.0
555864,224215.0
650057,2673631.0
632494,
520045,
520042,
520044,
520043,
630010,2291721.0
669257,2989313.0
669341,2989397.0
557494,225911.0
633597,2304884.0
557568,226051.0
633595,2304882.0
669383,2989439.0
645549,2460216.0
286600,40490.0
299162,44955.0
630303,2293383.0
626289,276677.0
584907,
644616,
710891,3080270.0
669363,2989419.0
669333,2989389.0
353803,64264.0
554297,220965.0
643684,2358299.0
686007,
687760,3078774.0
669412,2989468.0
626291,276679.0
627845,2282832.0
576101,
673447,
584568,250793.0
649252,2622327.0
669377,2989433.0
669293,2989349.0
634565,2307867.0
630022,2291733.0
648400,2580198.0
470588,144198.0
634556,2307858.0
687561,3078742.0
685910,
686119,
138654,3194.0
192320,13289.0
669382,2989438.0
635891,2312482.0
643857,2371236.0
555884,224235.0
627547,2281367.0
650768,2699571.0
652371,2781066.0
728764,
650766,2699569.0
669309,2989365.0
687332,3078684.0
727358,3083054.0
633596,2304883.0
629708,2289797.0
669366,2989422.0
720089,3081909.0
669358,2989414.0
635825,2312247.0
649037,2610997.0
648029,2560812.0
695560,3079074.0
685309,
719048,
718036,3081154.0
560563,231785.0
631645,2297593.0
627848,2282835.0
669251,2989307.0
669378,2989434.0
628109,2283611.0
628108,2283610.0
628110,2283612.0
628114,2283616.0
628111,2283613.0
628106,2283608.0
628103,2283605.0
628104,2283606.0
669271,2989327.0
726701,3082642.0
631082,
669338,2989394.0
669337,2989393.0
165985,6254.0
649344,2623268.0
668668,2961626.0
630376,2293924.0
630372,2293920.0
550762,217925.0
626905,2277603.0
503593,182006.0
503148,181279.0
608104,265717.0
454291,125477.0
608106,265719.0
566326,238369.0
648042,2560907.0
446105,114072.0
260114,31541.0
301571,46167.0
318655,52233.0
345001,60166.0
216425,20498.0
216424,20497.0
217688,20659.0
230296,24405.0
260118,31543.0
234219,25935.0
259392,31482.0
260094,31532.0
271670,36098.0
272521,36565.0
287213,40867.0
286598,40488.0
295596,43693.0
344999,60164.0
345000,60165.0
368776,71194.0
450283,120375.0
648021,2560804.0
272517,36558.0
272519,36560.0
223361,22354.0
244402,29827.0
260088,31525.0
286338,40460.0
301581,46178.0
211230,18852.0
216422,20495.0
228506,23734.0
239671,28203.0
245778,30607.0
280870,38248.0
280872,38250.0
419085,99788.0
418747,99607.0
691339,
260090,31527.0
312401,50168.0
344997,60162.0
368786,71214.0
419084,99787.0
213480,19801.0
212029,19282.0
240166,28481.0
260086,31523.0
233829,25570.0
234222,25938.0
245524,30455.0
272518,36559.0
240162,28477.0
286337,40459.0
286603,40493.0
286333,40454.0
318650,52228.0
301580,46177.0
637559,2318561.0
215180,20266.0
234221,25937.0
260091,31528.0
271673,36101.0
286335,40456.0
286607,40497.0
312402,50169.0
383830,78765.0
344994,60159.0
347044,60883.0
368784,71213.0
418743,99418.0
449324,118938.0
449325,118939.0
211231,18853.0
216423,20496.0
211233,18856.0
234204,25898.0
260081,31518.0
272174,36374.0
234207,25910.0
260087,31524.0
260089,31526.0
260083,31520.0
260095,31533.0
260096,31534.0
271669,36097.0
286336,40458.0
301649,46419.0
282982,38721.0
318664,52236.0
301585,46182.0
301584,46181.0
301586,46183.0
315228,51380.0
345002,60168.0
345003,60169.0
368787,71215.0
383832,78767.0
560631,231853.0
449312,118926.0
418749,99610.0
449313,118927.0
449314,118928.0
472431,147860.0
449322,118936.0
461523,134135.0
268263,34737.0
272181,36378.0
204693,16583.0
217694,20662.0
234176,25733.0
217689,20660.0
240163,28478.0
298592,44665.0
344996,60161.0
340213,56672.0
344992,60127.0
204692,16582.0
234202,25895.0
217690,20661.0
223360,22353.0
240160,28475.0
237277,27318.0
265404,33859.0
234203,25897.0
243343,29203.0
286601,40491.0
287212,40866.0
286602,40492.0
312424,50220.0
333307,54627.0
234206,25903.0
240164,28479.0
279365,38049.0
318651,52229.0
313987,51063.0
449302,118924.0
449303,118925.0
234210,25913.0
287214,40868.0
346017,60508.0
318662,52234.0
234212,25915.0
272522,36566.0
272523,36567.0
323698,53218.0
431888,107507.0
431889,107508.0
431890,107509.0
236909,27160.0
260115,31542.0
260085,31522.0
272195,36386.0
301574,46171.0
260092,31529.0
260093,31530.0
260097,31535.0
272520,36561.0
272196,36387.0
301572,46169.0
287029,40864.0
286331,40452.0
333308,54628.0
272191,36382.0
301577,46174.0
272193,36384.0
274627,37028.0
301578,46175.0
301579,46176.0
272194,36385.0
301575,46172.0
418742,99416.0
286605,40495.0
286604,40494.0
286606,40496.0
318654,52232.0
333309,54629.0
301587,46184.0
368788,71220.0
461517,134129.0
304281,47433.0
304282,47434.0
368781,71206.0
419086,99789.0
421349,102192.0
425302,103873.0
418745,99532.0
402339,86888.0
383831,78766.0
286609,40499.0
318653,52231.0
560664,231886.0
345004,60170.0
290141,42029.0
318652,52230.0
368779,71201.0
418746,99602.0
301583,46180.0
431892,107511.0
344989,59434.0
344990,59607.0
344991,59973.0
368782,71211.0
388063,79966.0
419069,99783.0
419087,99790.0
461521,134133.0
491525,163637.0
449321,118935.0
313988,51064.0
344988,59433.0
344993,60158.0
368778,71197.0
431898,107517.0
461518,134130.0
461519,134131.0
449326,118940.0
347045,60884.0
344998,60163.0
317521,51621.0
368774,71189.0
368780,71203.0
369841,71742.0
560629,231851.0
404636,89159.0
461515,134127.0
472432,147861.0
461522,134134.0
560596,231818.0
691230,
333305,54625.0
648014,2560797.0
560666,231888.0
368771,71185.0
368773,71188.0
431891,107510.0
367532,70618.0
383833,78768.0
560630,231852.0
637016,2317302.0
673446,
366844,70154.0
402340,86889.0
525926,202651.0
403185,87297.0
383834,78770.0
560662,231884.0
431897,107516.0
431893,107512.0
560632,231854.0
449323,118937.0
431895,107514.0
560663,231885.0
431894,107513.0
402341,86890.0
405107,89511.0
449320,118934.0
431899,107518.0
635889,2312480.0
418750,99611.0
419082,99785.0
449315,118929.0
461516,134128.0
431887,107506.0
431896,107515.0
449317,118931.0
449318,118932.0
472433,147862.0
449316,118930.0
449319,118933.0
461524,134136.0
512720,191296.0
493808,168013.0
635890,2312481.0
644707,2428465.0
646608,2506145.0
637585,
631586,
631958,
636877,
636447,
703898,
566354,
644456,
651266,
652488,
636873,
644464,
649723,
648919,
623234,
686747,
674280,
650843,
650334,
645338,
645353,
649734,
645356,
635417,
666637,
650847,
585678,
591793,
647790,
626620,
718008,
626623,
644221,
635383,
668489,
718162,
645965,
635377,
665701,
626940,
626946,
634397,
666658,
647687,
645961,
635374,
618011,
681320,
670569,
681814,
652479,
611548,
608939,
626943,
608131,
627053,
633283,
627056,
678560,
687487,
638471,
668914,
638467,
630336,
630345,
695987,
638463,
709907,
605491,
627230,
719396,
666276,
605489,
717583,
633929,
633063,
728658,
696119,
643471,
666270,
682474,
682641,
668117,
630339,
630533,
710111,
627437,
627504,
635123,
687822,
627512,
633069,
666282,
627606,
627698,
627699,
684021,
635139,
688127,
627903,
628064,
666966,
667381,
688189,
628123,
632654,
628174,
675096,
651816,
648116,
684566,
628280,
628286,
684817,
630252,
630253,
591453,
631181,
651820,
633583,
685724,
632170,
585669,
585667,
710325,
643723,
669503,
636894,
646329,
629158,
652164,
629165,
629169,
629298,
633574,
667046,
632132,
646359,
633578,
673498,
629432,
629439,
665963,
629611,
629732,
629737,
632330,
629739,
511237,
629302,
647276,
578028,
652160,
636672,
652156,
575810,
575805,
647220,
720083,
726754,
632484,
675854,
571950,
518229,
699056,
637803,
648177,
636473,
554756,
532329,
549190,
549193,
652494,
549197,
649730,
727234,
670165,
627461,2280748.0
627439,2280564.0
627440,2280565.0
627441,2280566.0
701881,
629674,2289792.0
629398,2288466.0
632214,2299820.0
722666,
634335,2307406.0
634684,2308148.0
631428,2296731.0
634292,2307263.0
634291,2307262.0
635196,2309543.0
635193,2309436.0
635182,2309435.0
636369,2313279.0
629716,2289897.0
633361,2304564.0
670366,2992684.0
671921,3048538.0
635917,2312487.0
630591,2294697.0
634002,2306208.0
633729,2305360.0
633962,2306090.0
686733,
630592,2294698.0
633897,2305762.0
634158,2306883.0
631429,2296732.0
631753,2297829.0
634948,2308983.0
634081,2306441.0
633108,2303626.0
633107,2303625.0
632014,2299208.0
630504,2294271.0
630638,2295007.0
633961,2306089.0
633360,2304563.0
631312,2296432.0
634003,2306209.0
634539,2307844.0
634554,2307856.0
635839,2312261.0
632631,2301697.0
633475,2304710.0
634001,2306207.0
633476,2304711.0
633477,2304712.0
633478,2304713.0
632706,2302010.0
631754,2297830.0
634947,2308982.0
634080,2306440.0
629285,2287744.0
635412,2309897.0
635823,2312055.0
633928,2305766.0
635414,2309899.0
635413,2309898.0
635394,2309781.0
631850,2298352.0
634250,2307136.0
634811,2308706.0
630301,2293381.0
630144,2292548.0
632260,2299932.0
721273,
636993,2317104.0
696205,3079240.0
676493,3077467.0
637100,
632785,2302335.0
634685,2308149.0
670769,2998957.0
635481,3074003.0
684360,3078337.0
692538,
683600,
704766,
693056,
723180,
724315,
714575,
714541,
152850,4297.0
194134,14066.0
221093,22165.0
272524,36568.0
500899,176562.0
649749,2642296.0
649748,2642295.0
649750,2642297.0
708154,
706041,
627555,2281372.0
623802,274248.0
627548,2281368.0
219477,21487.0
223357,22350.0
245527,30458.0
234948,26180.0
234215,25918.0
233828,25569.0
234216,25919.0
245526,30457.0
268759,34985.0
268758,34984.0
261320,32177.0
268339,34748.0
285549,39932.0
285879,40390.0
