transaction_id,goal_id
685968,
648009,2560792
648032,2560815
648011,2560794
649402,2625221
645550,2460217
648003,2560786
631937,2298685
648389,2580189
463164,137269
610205,267042
668340,2946236
645552,2460219
588872,255606
652104,2763447
649376,2625195
631477,
718984,
637625,2318789
649122,2616641
649532,2636558
686026,
637574,2318572
557574,226057
557569,226052
668728,2961633
635815,2312052
637563,2318565
608167,265745
608986,266625
649411,2625230
645558,2460225
510559,186344
577102,246045
470591,144201
424503,103359
719662,
491522,163634
649404,2625223
649254,2622329
610206,267043
630446,2294056
668716,
310091,49086
648380,2580180
666132,2819520
627381,2280293
678602,3077671
686544,3078581
648267,2574622
647965,2560776
647853,2555261
645551,2460218
555085,222974
649417,2625236
628261,
634563,2307865
635830,2312252
638134,
686042,
645585,2460253
645555,2460222
711325,3080376
627948,2283220
668065,2924868
649424,2625243
728712,
728710,
728709,
728711,
728714,
649361,2624942
627421,2280310
626292,276680
647820,2552512
310090,49083
637063,2317689
555897,224248
637565,2318567
722779,
720289,
720286,
720291,
720282,
720284,
579544,248201
615749,269562
683685,3078188
685978,
686047,
724768,
668820,2967758
695674,3079082
686131,
554726,221955
608983,266622
635835,2312257
575540,
711220,
635833,2312255
635828,2312250
628979,2286160
627379,2280292
633898,2305763
634557,2307859
673973,3073766
631935,2298683
688149,3078854
648040,2560823
648374,2580174
710540,
710114,
669413,2989469
632736,2302128
606903,263507
634570,2307872
637637,2318793
570670,
578880,
651521,2737174
703872,
570672,
570676,
570677,
570686,
575350,
627149,
627880,
688721,
635024,
666982,
669490,
635004,
689676,
628068,
665958,
626899,
627158,
651308,
627878,
644234,
606910,
627050,
628181,
650852,
628854,
693500,
634113,
674766,
629072,
629161,
632486,
695659,
627236,
629181,
630653,
627072,
670152,
629566,
629577,
627404,
627407,
670160,
652152,
627874,
649451,
666322,
605812,
627592,
630683,
627590,
646622,
630065,
647215,
643478,
627152,
646009,
667316,
683007,
632321,
644853,
558784,
652209,
627529,
633274,
632657,
578026,
631797,
588203,
632893,
630529,
597799,
631346,
627509,
651277,
624825,
643971,
624823,
622864,
618014,
637050,
634726,
631826,
608128,
520031,
575035,
651440,
634719,
632677,
699862,
632679,
632678,
634720,
698926,3079500
667790,
447256,115873
669323,2989379
637562,2318564
711324,3080375
634561,2307863
424770,103371
475138,149285
649401,2625220
727227,
637573,2318571
649370,2625189
648022,2560805
685988,
632369,2300668
643817,
461943,134300
627946,2283218
554294,220962
634525,2307733
674081,
520017,
520039,
520023,
520025,
520037,
520053,
520038,
520033,
520012,
520032,
520035,
520036,
520022,
520014,
520019,
520024,
520052,
520018,
520051,
520028,
520013,
520054,
520034,
520016,
520029,
520040,
726958,3082884
726957,3082883
667931,2909700
633331,2304450
647385,2538803
710013,3079996
579539,248196
699094,3079568
671596,
685920,
673452,
631605,2297467
632247,2299826
424502,103358
635556,3073933
711857,
682648,3078001
649256,2622331
645090,2444244
225919,23126
214041,19902
726673,
575012,243088
696340,3079314
685936,
649443,
629028,
666743,
670299,2992652
472430,147859
646402,2497995
447257,115874
627465,2280751
627382,2280294
637167,2318349
682662,3078005
649269,2622342
637561,2318563
629875,
684572,
718695,
689581,3078984
669308,2989364
636938,2316903
648018,2560801
696337,3079311
650767,2699570
719078,
719077,
383193,78354
696339,3079313
491523,163635
628980,2286161
634564,2307866
638198,2319773
673451,
673972,3073765
644084,2389376
665663,
635832,2312254
586337,253237
649384,2625203
472429,147858
727352,3083048
710551,
696002,3079163
627297,2280102
696342,3079316
630574,2294688
650265,2682228
608165,265743
629500,2289076
678601,3077670
711369,
677028,3077601
682066,3077877
166492,6297
696334,3079308
467531,141298
630269,2293067
630267,2293065
630270,2293068
630273,2293071
630272,2293070
626288,276676
500950,177018
501212,177020
684531,3078393
671825,
685853,
520041,
646661,
670937,
244640,
669258,2989314
461942,134299
631191,2296026
633594,2304881
630098,2292430
630103,2292435
627847,2282834
627846,2282833
627841,2282828
627844,2282831
627842,2282829
635597,3073962
644277,2402361
669359,2989415
648017,2560800
696345,3079319
673450,
707556,
630024,2291735
630018,2291729
630023,2291734
630021,2291732
630019,2291730
635609,3073965
648382,2580182
648002,2560785
630012,2291723
630314,2293394
630309,2293389
630310,2293390
630311,2293391
630312,2293392
630307,2293387
645586,2460254
630323,2293494
630305,2293385
643777,2366072
580541,
718191,3081189
726773,3082734
709283,3079884
673449,
727158,3082937
645584,2460252
645544,2460211
645547,2460214
683881,3078222
434769,108580
413092,94172
674151,3076926
649382,2625201
669593,2992577
649372,2625191
682658,3078003
670533,2992759
555863,224214
634651,
674231,3076963
520050,
520102,
520026,
686045,
682065,3077876
706361,
673448,
645554,2460221
668463,2949323
693467,3079043
626954,2277948
632740,2302132
666685,2855345
671309,3023548
668299,2943162
686019,
648834,2599753
709873,3079915
647033,2514302
649363,2625182
711722,3080524
220118,21720
579543,248200
651414,2734254
650054,2673628
649479,2630897
651051,2716866
647910,2558009
652105,2763448
650056,2673630
453545,124799
719615,3081749
650579,2693780
629501,2289077
557561,226043
557572,226055
645839,2465638
699984,3079672
631192,2296027
646489,2500719
644534,2420605
666056,2816540
644533,2420604
646488,2500718
643321,2334359
633470,
710473,
635698,2311210
643324,2334362
646491,2500721
644536,2420607
674419,3077029
671691,3045292
669595,2992579
668822,2967760
671103,3011246
671561,3032883
670102,2992634
646490,2500720
644531,2420602
643323,2334361
666176,2822506
712083,3080749
666867,2864361
630364,2293912
631932,2298680
608984,266623
696349,3079323
684649,3078404
627055,
636766,2315718
703062,
636767,2315719
671455,3026672
415174,96091
509876,184761
635579,3073934
555883,224234
342019,57749
649413,2625232
649415,2625234
666503,
575537,
674814,3077176
637568,2318568
684155,
631194,2296029
630370,2293918
669310,2989366
669335,2989391
340212,56671
634555,2307857
634105,2306557
648515,2583014
648514,2583013
648517,2583016
719467,
648516,2583015
719195,3081617
717756,3081018
711328,3080379
630368,2293916
648390,2580190
555864,224215
650057,2673631
632494,
520045,
520042,
520044,
520043,
630010,2291721
669257,2989313
669341,2989397
557494,225911
633597,2304884
557568,226051
633595,2304882
669383,2989439
645549,2460216
286600,40490
299162,44955
630303,2293383
626289,276677
584907,
644616,
710891,3080270
669363,2989419
669333,2989389
353803,64264
554297,220965
643684,2358299
686007,
687760,3078774
669412,2989468
626291,276679
627845,2282832
576101,
673447,
584568,250793
649252,2622327
669377,2989433
669293,2989349
634565,2307867
630022,2291733
648400,2580198
470588,144198
634556,2307858
687561,3078742
685910,
686119,
138654,3194
192320,13289
669382,2989438
635891,2312482
643857,2371236
555884,224235
627547,2281367
650768,2699571
652371,2781066
728764,
650766,2699569
669309,2989365
687332,3078684
727358,3083054
629708,2289797
633596,2304883
669366,2989422
720089,3081909
669358,2989414
635825,2312247
649037,2610997
648029,2560812
695560,3079074
685309,
719048,
718036,3081154
631645,2297593
560563,231785
627848,2282835
669251,2989307
669378,2989434
628109,2283611
628108,2283610
628110,2283612
628114,2283616
628111,2283613
628106,2283608
628103,2283605
628104,2283606
669271,2989327
726701,3082642
631082,
669338,2989394
669337,2989393
165985,6254
649344,2623268
668668,2961626
630376,2293924
630372,2293920
550762,217925
626905,2277603
503593,182006
503148,181279
608104,265717
454291,125477
608106,265719
566326,238369
648042,2560907
446105,114072
260114,31541
301571,46167
318655,52233
345001,60166
216425,20498
216424,20497
217688,20659
230296,24405
260118,31543
234219,25935
259392,31482
260094,31532
271670,36098
272521,36565
287213,40867
286598,40488
295596,43693
344999,60164
345000,60165
368776,71194
450283,120375
648021,2560804
272517,36558
272519,36560
223361,22354
244402,29827
260088,31525
286338,40460
301581,46178
211230,18852
216422,20495
228506,23734
239671,28203
245778,30607
280870,38248
280872,38250
419085,99788
418747,99607
691339,
260090,31527
312401,50168
344997,60162
368786,71214
419084,99787
213480,19801
212029,19282
240166,28481
260086,31523
233829,25570
234222,25938
245524,30455
272518,36559
240162,28477
286337,40459
286603,40493
286333,40454
318650,52228
301580,46177
637559,2318561
215180,20266
234221,25937
260091,31528
271673,36101
286335,40456
286607,40497
312402,50169
383830,78765
344994,60159
347044,60883
368784,71213
418743,99418
449324,118938
449325,118939
211231,18853
216423,20496
211233,18856
234204,25898
260081,31518
272174,36374
234207,25910
260087,31524
260089,31526
260083,31520
260095,31533
260096,31534
271669,36097
286336,40458
301649,46419
282982,38721
318664,52236
301585,46182
301584,46181
301586,46183
315228,51380
345002,60168
345003,60169
368787,71215
383832,78767
560631,231853
449312,118926
418749,99610
449313,118927
449314,118928
472431,147860
449322,118936
461523,134135
268263,34737
272181,36378
204693,16583
217694,20662
234176,25733
217689,20660
240163,28478
298592,44665
344996,60161
340213,56672
344992,60127
204692,16582
234202,25895
217690,20661
223360,22353
240160,28475
237277,27318
265404,33859
234203,25897
243343,29203
286601,40491
287212,40866
286602,40492
312424,50220
333307,54627
234206,25903
240164,28479
279365,38049
318651,52229
313987,51063
449302,118924
449303,118925
234210,25913
287214,40868
346017,60508
318662,52234
234212,25915
272522,36566
272523,36567
323698,53218
431888,107507
431889,107508
431890,107509
236909,27160
260115,31542
260085,31522
272195,36386
301574,46171
260092,31529
260093,31530
260097,31535
272520,36561
272196,36387
301572,46169
287029,40864
286331,40452
333308,54628
272191,36382
301577,46174
272193,36384
274627,37028
301578,46175
301579,46176
272194,36385
301575,46172
418742,99416
286605,40495
286604,40494
286606,40496
318654,52232
333309,54629
301587,46184
368788,71220
461517,134129
304281,47433
304282,47434
368781,71206
419086,99789
421349,102192
425302,103873
418745,99532
402339,86888
383831,78766
286609,40499
318653,52231
560664,231886
345004,60170
290141,42029
318652,52230
368779,71201
418746,99602
301583,46180
431892,107511
344989,59434
344990,59607
344991,59973
368782,71211
388063,79966
419069,99783
419087,99790
461521,134133
491525,163637
449321,118935
313988,51064
344988,59433
344993,60158
368778,71197
431898,107517
461518,134130
461519,134131
449326,118940
347045,60884
344998,60163
317521,51621
368774,71189
368780,71203
369841,71742
560629,231851
404636,89159
461515,134127
472432,147861
461522,134134
560596,231818
691230,
333305,54625
648014,2560797
560666,231888
368771,71185
368773,71188
431891,107510
367532,70618
383833,78768
560630,231852
637016,2317302
673446,
366844,70154
402340,86889
525926,202651
403185,87297
383834,78770
560662,231884
431897,107516
431893,107512
560632,231854
449323,118937
431895,107514
560663,231885
431894,107513
402341,86890
405107,89511
449320,118934
431899,107518
635889,2312480
418750,99611
419082,99785
449315,118929
461516,134128
431887,107506
431896,107515
449317,118931
449318,118932
472433,147862
449316,118930
449319,118933
461524,134136
512720,191296
493808,168013
646608,2506145
644707,2428465
635890,2312481
637585,
605489,
650843,
674280,
651266,
665963,
675096,
717583,
668489,
650847,
675854,
686747,
666637,
718008,
718162,
665701,
666658,
681320,
670569,
681814,
678560,
687487,
668914,
695987,
709907,
719396,
666276,
728658,
696119,
666270,
682474,
682641,
668117,
710111,
687822,
666282,
684021,
688127,
666966,
667381,
688189,
651816,
684566,
684817,
651820,
685724,
710325,
669503,
667046,
673498,
720083,
699056,
648177,
670165,
703898,
652156,
652160,
632330,
652164,
636894,
632654,
633069,
633063,
633929,
652479,
634397,
652494,
652488,
636873,
633283,
726754,
636447,
636877,
631958,
727234,
636473,
637803,
632484,
636672,
647276,
633578,
632132,
633574,
643723,
632170,
633583,
648116,
635139,
635123,
643471,
638463,
638467,
638471,
635374,
647687,
635377,
635383,
647790,
635417,
650334,
648919,
649723,
649730,
644221,
649734,
644456,
644464,
645338,
645353,
645356,
585678,
591793,
626623,
645965,
626940,
626946,
645961,
626943,
627053,
627056,
630336,
630345,
627230,
630339,
630533,
627437,
627504,
627512,
627606,
627698,
627699,
627903,
628064,
628123,
628174,
628280,
628286,
630252,
630253,
631181,
646329,
629158,
629165,
629169,
629298,
646359,
629432,
629439,
629611,
629732,
629737,
629739,
647220,
518229,
532329,
549190,
549193,
549197,
566354,
554756,
571950,
575805,
575810,
578028,
629302,
511237,
585667,
585669,
591453,
605491,
608131,
608939,
611548,
618011,
623234,
626620,
631586,
627461,2280748
627439,2280564
627440,2280565
627441,2280566
701881,
629674,2289792
629398,2288466
632214,2299820
722666,
634335,2307406
634684,2308148
631428,2296731
634292,2307263
634291,2307262
635196,2309543
635193,2309436
635182,2309435
636369,2313279
629716,2289897
633361,2304564
670366,2992684
671921,3048538
635917,2312487
630591,2294697
634002,2306208
633729,2305360
633962,2306090
686733,
630592,2294698
633897,2305762
634158,2306883
631429,2296732
631753,2297829
634948,2308983
634081,2306441
633108,2303626
633107,2303625
632014,2299208
630504,2294271
630638,2295007
633961,2306089
633360,2304563
631312,2296432
634003,2306209
634539,2307844
634554,2307856
635839,2312261
632631,2301697
633475,2304710
634001,2306207
633476,2304711
633477,2304712
633478,2304713
632706,2302010
631754,2297830
634947,2308982
634080,2306440
629285,2287744
635412,2309897
635823,2312055
633928,2305766
635414,2309899
635413,2309898
635394,2309781
631850,2298352
634250,2307136
634811,2308706
630301,2293381
630144,2292548
632260,2299932
721273,
636993,2317104
696205,3079240
676493,3077467
637100,
632785,2302335
634685,2308149
670769,2998957
635481,3074003
684360,3078337
692538,
683600,
704766,
693056,
723180,
724315,
714575,
714541,
152850,4297
194134,14066
221093,22165
272524,36568
500899,176562
649749,2642296
649748,2642295
649750,2642297
708154,
706041,
627555,2281372
623802,274248
627548,2281368
219477,21487
223357,22350
245527,30458
234948,26180
234215,25918
233828,25569
234216,25919
245526,30457
268759,34985
268758,34984
261320,32177
268339,34748
285549,39932
285879,40390
268779,34989
194135,14067
723835,
194136,14068
223358,22351
240161,28476
260084,31521
234218,25934
244403,29828
245779,30608
318663,52235
282979,38720
313149,50707
370415,72073
370416,72074
300302,45613
234205,25899
234645,25965
217695,20663
259391,31481
272175,36375
234220,25936
271671,36099
272176,36376
286334,40455
286608,40498
283591,38820
301573,46170
317519,51619
374101,74208
317520,51620
344995,60160
368772,71186
418744,99530
418748,99609
333306,54626
418751,99613
211682,19089
211464,18988
240167,28482
234217,25933
245525,30456
242931,28948
243342,29202
272192,36383
272851,36724
287143,40865
282793,38513
301582,46179
345005,60171
215341,20426
215342,20428
242938,29156
286332,40453
223356,22349
368777,71196
300301,45612
447673,116106
608110,265723
608141,265728
632738,2302130
630375,2293923
630366,2293914
611267,267723
669332,2989388
630271,2293069
606492,262881
606491,262880
690094,
689355,
707170,
694541,
723297,
723368,
649423,2625242
669345,2989401
684532,3078394
705097,
710827,
718980,
708180,
695421,
691434,
690438,
690437,
705876,
723189,
706537,
723309,
691390,
688812,
689040,
715052,
722212,
631934,2298682
626293,276681
630014,2291725
630373,2293921
630114,2292436
669084,2986208
648034,2560817
715497,
708150,
605809,
689480,
694329,
713424,
630015,2291726
615748,269561
608102,265713
669346,2989402
608101,265709
449284,118638
708138,
713834,
705489,
692272,
691897,
692240,
693130,
713587,
701668,
637628,2318792
526821,203861
630313,2293393
229134,24037
704761,
723187,
691156,
702631,
722504,
685304,
706202,
674674,
708771,
721496,
709036,
715389,
690208,
669311,2989367
707396,
689159,
694371,
714337,
714431,
691473,
723273,
462751,135602
668821,2967759
722474,
646707,
520047,
520027,
520020,
520046,
682069,3077880
671306,3023545
709120,
715735,
691803,
669375,2989431
652312,2778113
713627,
707820,
715514,
668298,2943161
666552,2846381
686043,
724526,
722789,
692309,
695142,
707086,
705905,
723207,
707133,
706789,
628134,2283876
646746,
651973,2757587
651972,2757586
650053,2673627
645460,2457498
704404,
704439,
692339,
685906,
714205,
713018,
717340,
714310,
688887,
608142,265729
669273,2989329
719330,3081636
647035,2514304
668037,2921830
648513,2583012
673445,
712945,
727910,
707097,
726736,
690740,
692093,
692732,
723349,
650262,2682227
554295,220963
460757,132180
669342,2989398
708374,
688777,
672129,
714210,
725315,
724270,
705847,
691335,
701297,
627419,2280307
647589,2544313
705233,
708381,
705160,
685473,
685123,
715691,
707560,
708306,
723116,
705848,
714471,
723355,
669330,2989386
648373,2580173
404614,89144
693762,
690622,
690358,
689185,
708890,
716374,
709601,
694406,
695240,
705873,
694753,
693049,
691250,
691730,
704970,
709060,
628101,2283603
691376,
715533,
723529,
700287,
721199,
705880,
692647,
707713,
692942,
692599,
724337,
715786,
650267,2682230
458410,128450
627383,2280295
545977,213239
669405,2989461
633604,2304992
692122,
691542,
693027,
691742,
691521,
709375,
691671,
692358,
716682,
692130,
691905,
692053,
712885,
693010,
709600,
694405,
714299,
691792,
692963,
704706,
691961,
714421,
714385,
723170,
713222,
694727,
691445,
692884,
692811,
692889,
692847,
707168,
692079,
692057,
693225,
691620,
706000,
705006,
691528,
651421,2734256
667438,2897540
633900,2305765
692717,
723531,
719659,
686048,
714373,
691005,
705976,
713847,
723448,
723837,
723441,
669250,2989308
722499,
724407,
690566,
708779,
690466,
690590,
713601,
702628,
726091,
726284,
708148,
714923,
705869,
690724,
689064,
722393,
702610,
702236,
627385,2280297
688798,
716151,
702258,
705136,
690632,
712406,
702672,
715526,
704026,
701763,
702462,
700500,
701796,
703427,
715123,
702487,
701872,
702702,
703267,
715333,
715584,
725952,
724132,
714829,
701939,
715601,
716673,
715613,
716771,
713926,
702004,
713996,
702074,
713988,
715969,
715182,
702574,
700892,
714939,
703046,
712839,
708282,
728190,
714989,
715010,
704550,
706983,
706993,
708010,
716611,
707621,
704686,
714353,
714369,
714391,
714399,
704758,
714430,
693943,
714383,
713387,
714412,
714499,
725767,
723778,
714475,
704908,
704876,
714555,
704900,
704917,
714516,
714583,
704897,
695462,
693353,
714579,
705986,
714601,
714616,
715056,
716112,
713432,
713565,
701701,
608111,265724
708160,
712545,
685926,
686006,
685244,
690505,
724530,
716696,
723046,
693904,
704805,
725511,
669380,2989436
669274,2989330
703875,
706271,
727998,
692931,
714311,
723153,
707141,
707268,
724078,
349316,61845
645583,2460251
645610,3073985
722808,
693637,
709053,
723071,
707101,
693519,
705929,
691421,
223355,22345
399902,84616
629869,2291017
649399,2625218
703923,
725528,
689335,
693319,
688910,
693144,
706079,
724761,
688908,
722406,
694812,
721059,
706122,
695338,
694186,
689527,
694170,
688961,
693588,
690555,
703558,
690138,
724127,
709179,
695260,
695259,
691066,
693930,
705350,
705354,
721189,
721215,
723594,
706768,
693800,
710666,
724484,
705406,
673442,
688817,
691229,
673444,
673443,
685994,
705438,
705465,
688937,
705483,
721308,
709373,
693724,
704288,
689092,
721361,
707466,
694530,
690256,
726218,
722841,
704380,
694193,
727622,
708481,
714077,
689299,
694120,
689461,
721539,
708485,
704412,
705649,
723709,
724022,
690170,
692192,
724614,
708802,
705689,
689128,
690293,
722985,
709098,
723030,
694477,
705804,
689209,
693847,
723090,
723110,
690378,
690270,
707118,
695156,
723135,
707107,
