transaction_id,goal_id,kristal_id,asset_id
491545,164079,2205.0,1224590
743762,,,508
747874,,,508
747934,,,508
743815,,,508
743875,,,508
748543,,,508
746908,,,508
746789,,,508
496487,172141,2560.0,1263198
728264,,,508
719697,,,508
719700,,,508
623817,,,508
667849,,,508
751867,,,508
742773,,,508
752768,,,508
728820,,,508
728815,,,508
745923,,,508
762854,,,508
696071,,,508
746169,,,508
728306,,,508
710941,,,508
670047,,,508
667819,,,508
728881,,,508
753824,,,508
728478,,,508
673462,,,508
754126,,,508
720595,,,508
762831,,,508
670999,,,508
670057,,,508
670970,,,508
667908,,,508
667907,,,508
670052,,,508
717264,,,508
755846,,,508
667832,,,508
670039,,,508
720261,,,508
667910,,,508
667909,,,508
575356,,,508
762279,,,508
752418,,,508
709166,,,508
709149,,,508
753828,,,508
752267,,,508
670070,,,508
670990,,,508
718832,,,508
718724,,,508
719032,,,508
718725,,,508
754531,,,508
718728,,,508
726409,,,508
746083,,,508
764089,,,508
762681,,,508
717851,,,508
762321,,,508
710221,,,508
745104,,,508
710222,,,508
728232,,,508
742787,,,508
710220,,,508
719147,,,508
717735,,,508
710181,,,508
710225,,,508
676374,,,508
665653,,,508
718499,,,508
733028,,,508
647620,,,508
644169,,,478
651681,,,508
670985,,,508
667843,,,508
745898,,,508
728312,,,508
710226,,,508
667877,,,508
720823,,,508
763609,,,508
763584,,,508
670983,,,508
670067,,,508
667894,,,508
667839,,,508
728181,,,508
693435,,,402
755385,,,508
678429,,,508
745279,,,508
727348,,,508
709854,,,508
711693,,,508
711753,,,508
718058,,,508
670984,,,508
746909,,,508
748837,,,508
700577,,,508
667887,,,508
700654,,,508
667842,,,508
667886,,,508
752637,,,508
670988,,,508
670064,,,508
667891,,,508
718030,,,508
718032,,,508
667880,,,508
742699,,,508
719308,,,508
667888,,,508
728314,,,508
752395,,,508
670973,,,508
670982,,,508
670065,,,508
667892,,,508
710558,,,508
726536,,,508
763279,,,508
670997,,,508
670054,,,508
667900,,,508
754136,,,508
745437,,,508
710215,,,508
697324,,,508
729473,,,508
711436,,,508
710576,,,508
727055,,,508
752595,,,508
718053,,,508
729045,,,508
755319,,,508
755513,,,508
667874,,,508
667873,,,508
670989,,,508
667870,,,508
755511,,,508
712194,,,508
752200,,,402
752201,,,508
762731,,,508
670975,,,508
670063,,,508
667838,,,508
764094,,,508
670066,,,508
667893,,,508
711694,,,508
753278,,,508
762900,,,508
728896,,,508
753277,,,508
711863,,,508
762925,,,508
710217,,,508
752729,,,508
763710,,,508
667897,,,508
667898,,,508
670972,,,508
670073,,,508
763568,,,508
751830,,,508
670974,,,508
670060,,,508
667836,,,508
667830,,,508
727213,,,508
718742,,,508
762563,,,508
647621,,,508
762559,,,508
667989,,,508
670174,,,508
710450,,,508
754987,,,508
753753,,,508
755847,,,508
719071,,,508
752230,,,508
711969,,,508
667881,,,508
710613,,,508
763910,,,508
670976,,,508
667840,,,508
667841,,,508
746029,,,508
711865,,,508
762972,,,508
754001,,,508
762477,,,508
762526,,,508
755002,,,508
754169,,,508
718848,,,508
694534,,,508
763932,,,508
709041,,,508
717530,,,508
752798,,,508
752270,,,508
718680,,,508
763946,,,508
762525,,,508
670969,,,508
700950,,,508
687546,,,508
755388,,,508
758453,,,508
754969,,,508
728823,,,508
727154,,,508
732929,,,508
764187,,,508
746042,,,508
762566,,,402
745258,,,508
727534,,,508
754988,,,508
752268,,,508
763944,,,402
718619,,,508
745750,,,508
751873,,,508
746329,,,508
762707,,,508
728270,,,508
754060,,,508
763930,,,508
720608,,,508
718133,,,508
755019,,,508
755539,,,508
718213,,,508
745465,,,508
720775,,,508
727461,,,508
755540,,,508
746292,,,508
755188,,,508
752951,,,508
754985,,,508
752776,,,402
752774,,,508
763601,,,508
752505,,,508
762713,,,508
746204,,,508
752396,,,508
726977,,,508
752506,,,508
754724,,,508
754717,,,508
754657,,,508
752583,,,508
746449,,,508
762572,,,402
763591,,,508
743068,,,508
763933,,,508
764109,,,508
746081,,,508
753986,,,508
753993,,,508
754347,,,508
763264,,,508
745902,,,508
762476,,,508
728155,,,508
752262,,,508
762920,,,508
763595,,,508
753234,,,508
751864,,,508
762841,,,508
752508,,,508
762473,,,508
754964,,,508
763592,,,508
763931,,,508
752432,,,508
729205,,,508
754990,,,508
752594,,,402
726970,,,508
745905,,,508
743824,,,508
726372,,,508
720136,,,508
763593,,,508
745467,,,508
752216,,,508
752950,,,508
762475,,,508
754348,,,508
751870,,,508
762474,,,508
752775,,,508
754944,,,508
754716,,,508
752577,,,508
743579,,,508
746305,,,508
753232,,,508
751840,,,508
742732,,,508
743111,,,508
762832,,,508
763731,,,508
756394,,,508
719242,,,508
752422,,,508
745095,,,508
763606,,,508
752576,,,508
763716,,,508
746202,,,508
728948,,,402
752967,,,508
745485,,,508
754715,,,508
763943,,,402
752753,,,508
752584,,,508
727598,,,508
762918,,,508
720492,,,508
727049,,,508
763594,,,508
755378,,,402
752069,,,508
762569,,,508
745928,,,508
752973,,,508
745855,,,508
752507,,,508
755512,,,508
728157,,,508
727005,,,508
755577,,,508
719672,,,508
719674,,,508
720478,,,508
762718,,,508
752375,,,508
763136,,,508
755731,,,508
752970,,,508
751879,,,508
752272,,,508
752574,,,508
743210,,,508
763272,,,508
752634,,,508
764386,,,508
764389,,,508
764753,,,508
764755,,,508
709337,,,508
711299,,,508
742990,,,508
753926,,,508
520761,200118,2205.0,1224590
726617,3082586,15338.0,1294693
556261,225284,2205.0,1224590
556837,225285,2205.0,1224590
575767,244392,2205.0,1224590
632526,2301235,13214.0,1289720
520931,200122,2205.0,1224590
556893,225286,2205.0,1224590
598463,259980,2205.0,1224590
491543,164077,2205.0,1224590
502261,179868,2205.0,1224590
491542,164076,2205.0,1224590
575766,244391,2205.0,1224590
598458,259975,2205.0,1224590
496515,172169,2560.0,1263198
496537,172191,2560.0,1263198
598495,260245,2205.0,1224590
598488,260238,2205.0,1224590
598456,259973,2205.0,1224590
470916,144757,2205.0,1224590
502257,179864,2205.0,1224590
598461,259978,2205.0,1224590
598468,259985,2205.0,1224590
545403,212369,2783.0,1267189
760002,,,508
760137,,,508
760683,,,508
749698,,,402
598459,259976,2205.0,1224590
598457,259974,2205.0,1224590
635589,3073939,2205.0,1224590
764590,3088046,2205.0,1224590
764965,3088159,2205.0,1224590
742957,,,508
758514,,,508
762208,,,508
758853,,,508
743834,,,508
743838,,,508
748184,,,508
743847,,,508
759064,,,508
496498,172152,2560.0,1263198
496481,172135,2560.0,1263198
496471,172125,2560.0,1263198
720497,,,508
742866,,,508
762270,,,508
762855,,,508
710447,,,508
763556,,,508
763094,,,508
626971,,,508
710223,,,508
627696,,,402
644975,,,508
679105,,,508
763617,,,508
667884,,,508
665752,,,508
729111,,,508
755312,,,508
746462,,,508
727326,,,508
752194,,,508
754000,,,508
752795,,,508
667837,,,508
667828,,,508
710207,,,402
667831,,,508
697451,,,508
667835,,,508
667885,,,508
667872,,,508
763335,,,508
675463,,,508
675465,,,508
728792,,,508
763570,,,508
727331,,,508
762564,,,508
719353,,,508
676594,,,508
670981,,,508
728466,,,508
709342,,,508
673461,,,508
726638,,,508
753782,,,508
751871,,,402
753235,,,508
752777,,,508
753233,,,508
670425,2992714,2205.0,1224590
598460,259977,2205.0,1224590
598462,259979,2205.0,1224590
598464,259981,2205.0,1224590
598465,259982,2205.0,1224590
598467,259984,2205.0,1224590
598469,259986,2205.0,1224590
744736,,,508
742926,,,508
760864,,,508
744707,,,508
760225,,,402
667003,2870377,2880.0,1269016
743722,,,508
496508,172162,2560.0,1263198
709923,,,508
578894,,,508
742941,,,508
668041,,,508
742973,,,508
670991,,,508
667878,,,508
764110,,,402
667844,,,508
667890,,,508
667889,,,508
673460,,,508
745925,,,508
711718,,,402
726866,,,402
746330,,,508
598455,259972,2205.0,1224590
598492,260242,2205.0,1224590
598453,259970,2205.0,1224590
719066,3081519,2205.0,1224590
496488,172142,2560.0,1263198
667899,,,508
670996,,,508
670048,,,508
667820,,,508
667911,,,508
670993,,,508
670053,,,508
633181,2303783,3321.0,1275496
673917,,,508
670986,,,508
667847,,,508
670068,,,508
666739,,,508
720088,,,402
754010,,,508
712044,3080732,2880.0,1269016
667002,2870376,2880.0,1269016
687784,3078780,2880.0,1269016
712068,3080737,2880.0,1269016
712071,3080739,2880.0,1269016
674667,,,508
646258,,,508
667829,,,508
667848,,,508
667871,,,508
700407,,,508
667827,,,508
667826,,,508
646609,2506146,3321.0,1275496
667825,,,508
712064,3080735,2880.0,1269016
633353,2304559,3200.0,1274546
712074,3080741,2880.0,1269016
687785,3078781,2880.0,1269016
687786,3078782,2880.0,1269016
598454,259971,2205.0,1224590
744469,,,508
496469,172123,2560.0,1263198
712043,3080731,2880.0,1269016
720407,3082075,2880.0,1269016
628330,,,508
671534,,,402
635159,,,508
646662,,,508
667437,2897539,3321.0,1275496
712045,3080733,2880.0,1269016
575768,244393,2205.0,1224590
666795,2861354,3321.0,1275496
763745,3087662,3321.0,1275496
562822,,,508
719050,,,508
671653,3042177,3321.0,1275496
673819,3070598,3321.0,1275496
575769,244394,2205.0,1224590
665810,2798768,3321.0,1275496
687787,3078783,2880.0,1269016
647172,2525196,3321.0,1275496
651207,2722664,3321.0,1275496
650055,2673629,3321.0,1275496
648315,2577405,3321.0,1275496
652057,2760520,3321.0,1275496
475139,149286,2350.0,1247440
667821,,,508
670058,,,508
667904,,,508
746421,,,508
628376,,,508
646256,,,508
648982,,,508
687494,3078735,3321.0,1275496
649630,2639426,3321.0,1275496
555833,224184,3240.0,1274890
670049,,,508
628958,,,402
649804,,,508
647034,2514303,3321.0,1275496
670951,,,508
719329,3081635,3321.0,1275496
674481,3077036,2880.0,1269016
631938,2298686,2350.0,1247440
649313,,,508
668667,2961625,3321.0,1275496
712096,,,440
712098,,,440
712100,,,440
712104,,,440
712102,,,440
763077,3087447,3321.0,1275496
720406,3082074,2880.0,1269016
673955,3073759,2880.0,1269016
673851,3070610,3321.0,1275496
673693,3067453,2205.0,1224590
670423,2992712,2205.0,1224590
746317,,,508
746188,,,508
685942,,,508
711669,,,508
754056,3085837,3124.0,1273552
719192,3081614,15338.0,1294693
649345,2623269,2350.0,1247440
666272,,,508
676771,,,508
711253,,,508
700239,,,508
685966,,,508
685912,,,508
679730,3077699,15338.0,1294693
674088,,,508
762880,,,508
619584,,,508
710365,3080144,3321.0,1275496
670393,2992706,3321.0,1275496
668729,2961634,3321.0,1275496
668035,2921828,3321.0,1275496
686122,,,508
764405,,,508
764800,,,508
608976,266615,2988.0,1270394
608977,266616,2988.0,1270394
608978,266617,2988.0,1270394
608982,266621,2988.0,1270394
608979,266618,2988.0,1270394
608166,265744,2988.0,1270394
673956,3073760,2880.0,1269016
678568,3077660,3321.0,1275496
634548,2307850,3321.0,1275496
634569,2307871,2350.0,1247440
752985,3085587,3321.0,1275496
633437,2304702,3321.0,1275496
679793,,,508
686066,3078563,3321.0,1275496
651365,2731337,3321.0,1275496
450285,120376,2350.0,1247440
749491,,,508
635632,2310797,3321.0,1275496
673950,3073754,2880.0,1269016
674815,3077177,3321.0,1275496
763079,3087448,3321.0,1275496
577388,,,508
684613,,,402
631193,2296028,5714.0,1281971
632737,2302129,5714.0,1281971
645568,2460235,5714.0,1281971
649368,2625187,5714.0,1281971
648377,2580177,5714.0,1281971
649271,2622344,3774.0,1278743
579541,248198,3774.0,1278743
632739,2302131,3774.0,1278743
634566,2307868,3774.0,1278743
634567,2307869,3774.0,1278743
645562,2460229,3774.0,1278743
649393,2625212,3774.0,1278743
649270,2622343,4196.0,1279573
631942,2298690,4196.0,1279573
649379,2625198,4196.0,1279573
635838,2312260,4196.0,1279573
645563,2460230,4196.0,1279573
649374,2625193,4196.0,1279573
649373,2625192,4196.0,1279573
649378,2625197,4196.0,1279573
579540,248197,4196.0,1279573
632735,2302127,5191.0,1281250
674786,3077152,3321.0,1275496
649367,2625186,5008.0,1280982
649364,2625183,5008.0,1280982
645569,2460236,5008.0,1280982
645567,2460234,3658.0,1278111
649381,2625200,3658.0,1278111
649380,2625199,3658.0,1278111
649416,2625235,2350.0,1247440
685922,,,508
686001,,,508
685945,,,508
645565,2460232,3611.0,1277488
645564,2460231,3611.0,1277488
649383,2625202,3611.0,1277488
634568,2307870,3611.0,1277488
579542,248199,3469.0,1276564
637575,2318573,3469.0,1276564
645560,2460227,3469.0,1276564
627949,2283221,3469.0,1276564
635836,2312258,3469.0,1276564
649397,2625216,3469.0,1276564
649405,2625224,3469.0,1276564
645559,2460226,3469.0,1276564
649400,2625219,3469.0,1276564
648379,2580179,3469.0,1276564
649398,2625217,3469.0,1276564
645609,3073905,3469.0,1276564
764500,3088004,3469.0,1276564
764876,3088142,3469.0,1276564
648391,2580191,4725.0,1280657
649391,2625210,4725.0,1280657
458748,128944,2350.0,1247440
649425,2625244,2350.0,1247440
633606,2304994,2350.0,1247440
649375,2625194,2350.0,1247440
555905,224256,6506.0,1282697
649388,2625207,4725.0,1280657
492620,165890,2350.0,1247440
648030,2560813,2350.0,1247440
555887,224238,3505.0,1277083
555892,224244,3505.0,1277083
555870,224221,3420.0,1276239
555879,224230,3420.0,1276239
555869,224220,3420.0,1276239
635508,3073929,3420.0,1276239
764509,3088036,3420.0,1276239
764883,3088203,3420.0,1276239
555827,224178,3210.0,1274686
555820,224171,3210.0,1274686
555823,224174,3210.0,1274686
555816,224167,3210.0,1274686
555812,224163,3210.0,1274686
555815,224166,3210.0,1274686
648006,2560789,2350.0,1247440
649250,2622325,2350.0,1247440
628982,2286260,4725.0,1280657
648378,2580178,2350.0,1247440
649253,2622328,2350.0,1247440
649396,2625215,2350.0,1247440
649412,2625231,2350.0,1247440
648388,2580188,2350.0,1247440
649392,2625211,2350.0,1247440
649387,2625206,2350.0,1247440
555843,224194,3240.0,1274890
555841,224192,3240.0,1274890
555837,224188,3240.0,1274890
649377,2625196,2350.0,1247440
413091,94171,2350.0,1247440
413090,94170,2350.0,1247440
648375,2580175,2350.0,1247440
649928,2659376,2350.0,1247440
555859,224211,3352.0,1275823
555851,224203,3352.0,1275823
555855,224206,3352.0,1275823
745435,,,508
667665,,,508
685993,,,508
685990,,,508
683375,3078122,3321.0,1275496
680122,3077774,3321.0,1275496
648376,2580176,2350.0,1247440
649362,2625181,2350.0,1247440
555901,224252,3505.0,1277083
648385,2580185,2350.0,1247440
649358,2624689,2350.0,1247440
651910,2754666,3321.0,1275496
666574,2846383,2880.0,1269016
647304,2533353,2205.0,1224590
649366,2625185,2350.0,1247440
629710,2289799,2350.0,1247440
648386,2580186,2350.0,1247440
463165,137270,2111.0,1211600
648048,2561230,10798.0,1287326
649343,2623267,2350.0,1247440
649262,2622335,2350.0,1247440
649408,2625227,2350.0,1247440
649414,2625233,2350.0,1247440
645546,2460213,2350.0,1247440
557564,226047,3301.0,1275250
557560,226044,3301.0,1275250
557576,226059,3301.0,1275250
557578,226061,3301.0,1275250
742436,3083846,3321.0,1275496
629499,2289075,2111.0,1211600
637564,2318566,2350.0,1247440
645556,2460223,2350.0,1247440
632742,2302234,3321.0,1275496
412581,93696,2111.0,1211600
404613,89143,2111.0,1211600
649418,2625237,2350.0,1247440
632705,,,508
632379,,,508
649129,,,508
685925,,,508
673630,3064291,3321.0,1275496
712291,,,508
720826,,,402
629498,2289074,2111.0,1211600
426577,105192,2111.0,1211600
555829,224180,3240.0,1274890
182205,9756,2350.0,1247440
649257,2622332,2350.0,1247440
673505,3054895,2205.0,1224590
431828,107310,2111.0,1211600
631190,2296025,2350.0,1247440
688150,3078855,3321.0,1275496
649419,2625238,2350.0,1247440
728204,3083215,3321.0,1275496
634558,2307860,2350.0,1247440
644353,2407569,3321.0,1275496
666452,,,508
647137,2522464,3321.0,1275496
648836,2599755,3321.0,1275496
667604,2903618,3321.0,1275496
745908,,,402
710553,,,508
648383,2580183,12051.0,1288376
554298,220966,2350.0,1247440
649426,2625245,2350.0,1247440
511684,189452,2111.0,1211600
626294,276682,3611.0,1277488
673957,3073761,2880.0,1269016
649421,2625240,2350.0,1247440
631943,2298691,4725.0,1280657
649264,2622337,2350.0,1247440
555906,224257,6506.0,1282697
648237,2571847,2350.0,1247440
685980,,,508
648650,,,508
630164,2292550,3321.0,1275496
676492,3077466,3321.0,1275496
686132,,,508
665675,,,508
764419,,,508
764811,,,508
555909,224260,7364.0,1283621
555819,224170,3210.0,1274686
555811,224162,3210.0,1274686
649359,2624695,2350.0,1247440
648052,2561571,13047.0,1289484
631186,2296021,2350.0,1247440
631939,2298687,2350.0,1247440
555838,224189,3240.0,1274890
755294,3086542,2205.0,1224590
648031,2560814,2350.0,1247440
649422,2625241,2350.0,1247440
608981,266620,2988.0,1270394
575353,,,508
462367,,,508
645763,2462929,3321.0,1275496
651594,2740083,3321.0,1275496
686028,,,508
742938,,,402
606904,263508,2350.0,1247440
649410,2625229,2350.0,1247440
555873,224223,3420.0,1276239
649409,2625228,2350.0,1247440
633004,2303081,3124.0,1273552
628983,2286261,3469.0,1276564
648381,2580181,13291.0,1289991
718856,3081396,3321.0,1275496
647431,2541048,2880.0,1269016
649272,2622345,5191.0,1281250
755595,3086640,2205.0,1224590
757355,,,402
666809,,,402
762687,,,508
719138,3081580,12613.0,1289001
631940,2298688,2350.0,1247440
684907,3078461,15338.0,1294693
630115,2292437,2988.0,1270394
501211,177019,2350.0,1247440
633599,2304886,2350.0,1247440
687759,3078773,3321.0,1275496
629359,2288253,2205.0,1224590
555881,224232,3420.0,1276239
763068,3087446,3321.0,1275496
631185,2296020,2350.0,1247440
635826,2312248,2350.0,1247440
673974,3073767,3321.0,1275496
449721,119538,2205.0,1224590
673459,,,508
645578,2460245,3321.0,1275496
685088,3078501,3321.0,1275496
711483,3080416,3321.0,1275496
647291,2533349,3321.0,1275496
647590,2544314,3321.0,1275496
704427,,,508
647433,2541526,2880.0,1269016
649369,2625188,2350.0,1247440
555911,224262,7364.0,1283621
631933,2298681,2350.0,1247440
649406,2625225,2350.0,1247440
649385,2625204,4725.0,1280657
555891,224242,3505.0,1277083
634538,2307739,2205.0,1224590
649407,2625226,2350.0,1247440
627947,2283219,2350.0,1247440
631686,2297700,3321.0,1275496
631189,2296024,2350.0,1247440
720379,,,508
685976,,,508
234197,25755,2322.0,1241566
555825,224176,3210.0,1274686
627384,2280296,2350.0,1247440
554293,220961,5008.0,1280982
670825,3002028,3321.0,1275496
632249,2299927,2880.0,1269016
520011,,,508
520030,,,508
555852,224202,3352.0,1275823
634559,2307861,2350.0,1247440
699981,3079669,15338.0,1294693
649365,2625184,2350.0,1247440
634752,,,508
627908,2283101,3018.0,1271155
751199,,,508
669286,2989342,2880.0,1269016
467530,141297,2350.0,1247440
555899,224250,3505.0,1277083
608975,266614,2988.0,1270394
646762,,,508
745219,,,508
673458,,,508
688340,3078904,15338.0,1294693
631188,2296023,2350.0,1247440
608980,266619,2988.0,1270394
630413,2293936,2205.0,1224590
646226,2484494,3321.0,1275496
634560,2307862,2350.0,1247440
557565,226048,3301.0,1275250
667111,2873412,3321.0,1275496
630116,2292438,2988.0,1270394
630117,2292439,2988.0,1270394
645557,2460224,12487.0,1288909
554296,220964,2350.0,1247440
632722,2302125,2350.0,1247440
700336,,,508
695878,3079156,3321.0,1275496
665888,2801733,3321.0,1275496
666443,2840400,3321.0,1275496
665788,2795815,3321.0,1275496
765438,3088786,5192.0,1281251
673850,3070609,3321.0,1275496
761063,,,402
628981,2286243,2350.0,1247440
720779,3082280,3321.0,1275496
649403,2625222,3469.0,1276564
685928,,,508
673457,,,508
720021,,,402
649395,2625214,2350.0,1247440
649394,2625213,13229.0,1289747
670034,,,508
585932,,,402
633673,2305316,2205.0,1224590
645561,2460228,3774.0,1278743
645608,3073907,3774.0,1278743
764499,3088012,3774.0,1278743
764875,3088144,3774.0,1278743
648044,2561060,4196.0,1279573
627387,2280299,5191.0,1281250
629940,,,508
670042,,,508
673453,,,508
673454,,,508
673456,,,508
744088,,,402
673455,,,508
720491,,,402
645545,2460212,2350.0,1247440
633899,2305764,13228.0,1289746
666684,2855344,3321.0,1275496
628984,2286262,5008.0,1280982
645566,2460233,3611.0,1277488
648035,2560818,3469.0,1276564
649266,2622339,2350.0,1247440
648037,2560820,4725.0,1280657
631944,2298692,4725.0,1280657
632726,2302126,4725.0,1280657
649390,2625209,4725.0,1280657
649386,2625205,4725.0,1280657
447258,115875,2350.0,1247440
562815,235449,2350.0,1247440
744899,,,508
555895,224246,3505.0,1277083
555903,224254,3505.0,1277083
555888,224239,3505.0,1277083
674914,3077190,3321.0,1275496
696394,3079339,3321.0,1275496
726702,3082643,3321.0,1275496
672038,3051666,3321.0,1275496
636899,2316695,3321.0,1275496
742506,,,508
555875,224226,3420.0,1276239
649263,2622336,2350.0,1247440
626290,276678,2350.0,1247440
562826,235451,2350.0,1247440
648019,2560802,2350.0,1247440
413088,94168,2350.0,1247440
649420,2625239,2350.0,1247440
555834,224185,3240.0,1274890
555845,224196,3240.0,1274890
648007,2560790,2350.0,1247440
648008,2560791,2350.0,1247440
649255,2622330,2350.0,1247440
413089,94169,2350.0,1247440
649968,2662228,14760.0,1294130
688676,3078980,3321.0,1275496
684133,3078287,15338.0,1294693
649371,2625190,2350.0,1247440
555848,224199,3352.0,1275823
555847,224198,3352.0,1275823
555867,224218,3352.0,1275823
555856,224207,3352.0,1275823
711200,,,508
688200,3078862,3321.0,1275496
575538,,,508
688151,3078856,3321.0,1275496
668461,2949321,3321.0,1275496
669033,2983119,3321.0,1275496
650769,2699572,3321.0,1275496
685968,,,508
648009,2560792,2350.0,1247440
648032,2560815,2350.0,1247440
648011,2560794,2350.0,1247440
649402,2625221,2350.0,1247440
645550,2460217,2350.0,1247440
751911,3085098,3321.0,1275496
648003,2560786,2350.0,1247440
648389,2580189,2350.0,1247440
631937,2298685,2350.0,1247440
463164,137269,2111.0,1211600
610205,267042,2111.0,1211600
668340,2946236,3321.0,1275496
645552,2460219,2350.0,1247440
588872,255606,2111.0,1211600
652104,2763447,3321.0,1275496
649376,2625195,4196.0,1279573
631477,,,508
718984,,,508
637625,2318789,3321.0,1275496
649532,2636558,3321.0,1275496
649122,2616641,3321.0,1275496
686026,,,508
637574,2318572,10798.0,1287326
557574,226057,3301.0,1275250
557569,226052,3301.0,1275250
668728,2961633,3321.0,1275496
635815,2312052,3321.0,1275496
637563,2318565,2350.0,1247440
608167,265745,2988.0,1270394
754368,3086004,3321.0,1275496
608986,266625,2988.0,1270394
649411,2625230,2350.0,1247440
753345,3085790,3321.0,1275496
645558,2460225,10798.0,1287326
510559,186344,2111.0,1211600
577102,246045,2111.0,1211600
470591,144201,2111.0,1211600
424503,103359,2111.0,1211600
719662,,,508
491522,163634,2111.0,1211600
649404,2625223,2350.0,1247440
649254,2622329,2350.0,1247440
610206,267043,2111.0,1211600
630446,2294056,3321.0,1275496
668716,,,508
310091,49086,2111.0,1211600
648380,2580180,2350.0,1247440
666132,2819520,3321.0,1275496
627381,2280293,2350.0,1247440
678602,3077671,3321.0,1275496
729125,3083636,3321.0,1275496
686544,3078581,3321.0,1275496
647853,2555261,3321.0,1275496
648267,2574622,3321.0,1275496
746467,3085024,3321.0,1275496
647965,2560776,3321.0,1275496
645551,2460218,2350.0,1247440
555085,222974,2350.0,1247440
649417,2625236,2350.0,1247440
628261,,,508
745838,,,508
634563,2307865,2350.0,1247440
635830,2312252,2350.0,1247440
760365,,,402
638134,,,508
730530,,,508
686042,,,508
645585,2460253,2350.0,1247440
645555,2460222,2350.0,1247440
711325,3080376,3321.0,1275496
743874,,,508
627948,2283220,2350.0,1247440
668065,2924868,3321.0,1275496
649424,2625243,2350.0,1247440
754509,,,474
730670,,,508
728714,,,508
728709,,,508
728710,,,508
728712,,,508
728711,,,508
649361,2624942,2350.0,1247440
627421,2280310,2350.0,1247440
626292,276680,2350.0,1247440
647820,2552512,3321.0,1275496
310090,49083,2350.0,1247440
637063,2317689,2880.0,1269016
555897,224248,3505.0,1277083
637565,2318567,2350.0,1247440
722779,,,508
720284,,,508
720282,,,508
720286,,,508
720289,,,508
720291,,,508
579544,248201,2350.0,1247440
615749,269562,2350.0,1247440
683685,3078188,3321.0,1275496
685978,,,508
686047,,,508
724768,,,508
695674,3079082,3321.0,1275496
668820,2967758,3321.0,1275496
686131,,,508
764418,,,508
764773,,,508
554726,221955,3321.0,1275496
608983,266622,2988.0,1270394
635835,2312257,2350.0,1247440
575540,,,508
711220,,,440
635833,2312255,2350.0,1247440
